Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
19912644.317007482052	-1424699.108988212654	408466.856918226753	196223.854964371072	-0.155459747238	-0.251793075883	-0.130107633472
19946599.014835719019	-1429945.416622687597	399925.368007773533	191809.623345975648	-0.153560179610	-0.251327742102	-0.129902641952
19980553.712663955986	-1435127.369052331662	391398.664170094766	187402.025306207797	-0.151667780999	-0.250922245180	-0.129717050515
20048463.108320429921	-1445298.362424694467	374381.494855064433	178604.016649143916	-0.147872209356	-0.250289776816	-0.129406923697
20116372.503976903856	-1455209.604505408555	357399.401484616101	169824.235176279471	-0.144006714310	-0.249886652349	-0.129180340602
20184281.899633377790	-1464854.042402260937	340437.457206289982	161057.032891079463	-0.140003368263	-0.249691658620	-0.129035713124
20252191.295289851725	-1474220.016446353635	323482.628855770105	152297.049599433230	-0.135794849770	-0.249670075355	-0.128966049354
20388010.086602795869	-1492047.678706846666	289557.374798504927	134781.074891045486	-0.126516125509	-0.249934923775	-0.128992461600
20523828.877915740013	-1508518.822789935395	255594.725559787505	117255.104922687839	-0.115789740883	-0.250113275526	-0.129074144565
20659647.669228684157	-1523427.386463474948	221656.227423653123	99730.186243510136	-0.103539391686	-0.249473242565	-0.128932755694
20795466.460541628301	-1536587.719444170361	187902.701167698979	82257.921130582647	-0.090127936236	-0.247317718574	-0.128264022680
20931285.251854572445	-1547892.203704273561	154569.644162245357	64925.815569584396	-0.076310454192	-0.243243327170	-0.126846038118
21067104.043167516589	-1557342.689087023493	121915.715464867855	47839.397741281580	-0.062969747593	-0.237267883649	-0.124614144454
21202922.834480460733	-1565051.659221052425	90185.205431141061	31107.619819544219	-0.050799747489	-0.229721300396	-0.121642324706
21338741.625793404877	-1571209.699898967752	59562.047965730409	14822.131468096877	-0.040203288496	-0.221075187334	-0.118081856922
21474560.417106349021	-1576047.131295754109	30159.100345976436	-950.034497525588	-0.031345090964	-0.211813414206	-0.114107512754
21610379.208419293165	-1579802.277949531330	2033.315223842903	-16162.891939784688	-0.024238241331	-0.202370375325	-0.109887516822
21746197.999732237309	-1582708.497158175102	-24821.515499209185	-30795.510217016250	-0.018825133181	-0.193142150632	-0.105582290168
21882016.791045181453	-1584988.298505001701	-50458.219669873157	-44846.312438628775	-0.014985452575	-0.184498859197	-0.101348621193
22086619.176866039634	-1587673.042124895379	-87023.244687833110	-64966.945017022532	-0.011713930555	-0.173366742482	-0.095459007998
22086619.176866039634	-1587673.042124895379	-87023.244687831859	-64966.945017022234	-0.008366997413	-0.172399752078	-0.094551503446
22086619.176873944700	-1587673.042124961503	-87023.244689194806	-64966.945017769729	-0.008366997413	-0.172399752078	-0.094551503446
22086619.176889754832	-1587673.042125093751	-87023.244691920685	-64966.945019264720	-0.008366997413	-0.172399752077	-0.094551503445
22086619.176921378821	-1587673.042125358246	-87023.244697372444	-64966.945022254702	-0.008366997412	-0.172399752075	-0.094551503444
22086619.176984623075	-1587673.042125887470	-87023.244708275961	-64966.945028234666	-0.008366997412	-0.172399752072	-0.094551503443
22086619.177111115307	-1587673.042126945918	-87023.244730082995	-64966.945040194587	-0.008366997411	-0.172399752066	-0.094551503439
22086619.177364096045	-1587673.042129062582	-87023.244773697064	-64966.945064114436	-0.008366997408	-0.172399752054	-0.094551503433
22086619.177870061249	-1587673.042133295909	-87023.244860925202	-64966.945111954134	-0.008366997403	-0.172399752030	-0.094551503419
22086619.178881991655	-1587673.042141762795	-87023.245035381478	-64966.945207633529	-0.008366997393	-0.172399751983	-0.094551503392
22086619.180905848742	-1587673.042158696335	-87023.245384294045	-64966.945398992320	-0.008366997373	-0.172399751887	-0.094551503338
22086619.184953562915	-1587673.042192563647	-87023.246082119178	-64966.945781709896	-0.008366997332	-0.172399751695	-0.094551503231
22086619.193048994988	-1587673.042260298040	-87023.247477769444	-64966.946547145046	-0.008366997251	-0.172399751312	-0.094551503015
22086619.209239855409	-1587673.042395766824	-87023.250269069962	-64966.948078015346	-0.008366997089	-0.172399750545	-0.094551502584
22086619.241621579975	-1587673.042666704627	-87023.255851670940	-64966.951139755918	-0.008366996765	-0.172399749011	-0.094551501722
22086619.306385025382	-1587673.043208580231	-87023.267016872764	-64966.957263236982	-0.008366996116	-0.172399745944	-0.094551499997
22086619.435911919922	-1587673.044292331208	-87023.289347275801	-64966.969510198775	-0.008366994819	-0.172399739810	-0.094551496549
22086619.694965705276	-1587673.046459832462	-87023.334008079502	-64966.994004121028	-0.008366992225	-0.172399727541	-0.094551489652
22086620.213073275983	-1587673.050794833107	-87023.423329677375	-64967.042991960174	-0.008366987037	-0.172399703004	-0.094551475858
22086621.249288421124	-1587673.059464826481	-87023.601972834964	-64967.140967617022	-0.008366976662	-0.172399653930	-0.094551448269
22086623.321718707681	-1587673.076804780867	-87023.959258997595	-64967.336918844958	-0.008366955910	-0.172399555782	-0.094551393092
22086627.466579280794	-1587673.111484560650	-87024.673830712651	-64967.728820957775	-0.008366914408	-0.172399359486	-0.094551282739
22086635.756300430745	-1587673.180843604030	-87026.102971701912	-64968.512623811213	-0.008366831407	-0.172398966900	-0.094551062034
22086652.335742730647	-1587673.319559626514	-87028.961243917249	-64970.080224029371	-0.008366665413	-0.172398181742	-0.094550620629
22086685.494627326727	-1587673.596983415773	-87034.677749296374	-64973.215402511210	-0.008366333465	-0.172396611490	-0.094549737839
22086751.812396522611	-1587674.151797977509	-87046.110603858207	-64979.485671660244	-0.008365669723	-0.172393471239	-0.094547972343
22086884.447934914380	-1587675.261295081582	-87068.975688274732	-64992.025858725552	-0.008364342862	-0.172387191753	-0.094544441686
22087149.719011697918	-1587677.479761597700	-87114.703358907311	-65017.104828132076	-0.008361691625	-0.172374636840	-0.094537381709
22087680.261165264994	-1587681.914586935658	-87206.148712396811	-65067.257149705074	-0.008356399079	-0.172349543256	-0.094523267107
22088741.345472399145	-1587690.775831379695	-87388.999508509500	-65167.539337155722	-0.008345853607	-0.172299421116	-0.094495059347
22090863.514086663723	-1587708.464890991570	-87754.541779574036	-65368.013995626730	-0.008324920425	-0.172199437355	-0.094438729828
22092985.682700928301	-1587726.109748887829	-88119.872237486183	-65568.369235409526	-0.008304196210	-0.172099801741	-0.094382515420
22095107.851315192878	-1587743.710846763104	-88484.991622066416	-65768.605301349788	-0.008283679294	-0.172000515210	-0.094326416651
22097230.019929457456	-1587761.268622768344	-88849.900675117926	-65968.722439412973	-0.008263368006	-0.171901578694	-0.094270434049
22101474.357157986611	-1587796.255943955155	-89579.090763669228	-66368.600921342033	-0.008223355575	-0.171704759392	-0.094158819438
22109963.031615044922	-1587865.729605386732	-91034.979818342399	-67166.941696424896	-0.008145723736	-0.171315361124	-0.093937007148
22118451.706072103232	-1587934.557506922400	-92487.587555636186	-67963.407690963330	-0.008071190886	-0.170931663956	-0.093717111500
22135429.054986219853	-1588070.378406921867	-95383.154057925756	-69550.781241094184	-0.007930973266	-0.170181591288	-0.093283198993
22152406.403900336474	-1588203.913734313566	-98266.184717883545	-71130.856066760505	-0.007801786037	-0.169454957755	-0.092857333369
22169383.752814453095	-1588335.342764578061	-101137.080764257364	-72703.770841906182	-0.007682682959	-0.168752145626	-0.092439755361
22186361.101728569716	-1588464.828465771861	-103996.249611046194	-74269.668229759554	-0.007572689378	-0.168073500958	-0.092030694044
22203338.450642686337	-1588592.517027122201	-106844.104225220712	-75828.694676865183	-0.007470803559	-0.167419331517	-0.091630365877
22237293.148470923305	-1588843.000937001780	-112507.546345436058	-78926.738100571194	-0.007287222133	-0.166185445976	-0.090856706160
22271247.846299160272	-1589087.612132935319	-118130.795752608712	-81999.139523105958	-0.007123445251	-0.165052111223	-0.090120220393
22339157.241955634207	-1589561.007103931857	-129270.459049784447	-88072.184173189380	-0.006819811443	-0.163089876472	-0.088763222241
22407066.637612108141	-1590013.208208733471	-140290.585832740326	-94058.456963290402	-0.006486937649	-0.161530153692	-0.087565275559
22474976.033268582076	-1590439.709584509721	-151218.044884346600	-99968.812244924280	-0.006050625345	-0.160356927494	-0.086527033110
22610794.824581526220	-1591172.808607043466	-172893.618448234251	-111604.030516638406	-0.004582595953	-0.159035922664	-0.084903405375
22746613.615894470364	-1591629.803225127049	-194463.949659666338	-123054.476005973105	-0.001912661311	-0.158725287750	-0.083780451695
22882432.407207414508	-1591622.763658921467	-216028.300126024027	-134375.397685912933	0.002285473266	-0.158841058874	-0.082956942843
23018251.198520358652	-1590936.922807934228	-237598.375757956412	-145589.763099165022	0.008067354054	-0.158696881725	-0.082165046774
23154069.989833302796	-1589372.640607575187	-259093.421715036879	-156682.310637984832	0.015153422622	-0.157642965442	-0.081119786588
23289888.781146246940	-1586790.352637868840	-280357.888061288919	-167602.412350320839	0.022950452607	-0.155247300452	-0.079594583879
23425707.572459191084	-1583142.231852774974	-301200.773642175016	-178277.133936668106	0.030699576841	-0.151430268200	-0.077491172372
23561526.363772135228	-1578484.335310807917	-321440.782449667924	-188628.493665321730	0.037702045400	-0.146440247213	-0.074850730373
23697345.155085079372	-1572953.958565764362	-340947.805543161230	-198592.182743028214	0.043488693691	-0.140713343165	-0.071808211050
23833163.946398023516	-1566733.724000243237	-359654.769553300750	-208125.102539797401	0.047861671146	-0.134724503044	-0.068533511055
23968982.737710967660	-1560015.243999774801	-377554.172639820608	-217206.617631755624	0.050823038152	-0.128903431948	-0.065193391077
24104801.529023911804	-1552986.455628369935	-394694.007562408748	-225838.006008594937	0.052476403635	-0.123616504484	-0.061938475887
24240620.320336855948	-1545813.675248163519	-411171.141470725299	-234041.268865881633	0.052980361663	-0.119191741078	-0.058910439743
24351847.287130068988	-1539932.091746446211	-424266.858882168191	-240468.082241182157	0.052684277835	-0.116427125672	-0.056698023692
24351847.287130068988	-1539932.091746445978	-424266.858882167551	-240468.082241181750	0.054565867768	-0.117019067502	-0.056860840390
24351847.287137974054	-1539932.091746014543	-424266.858883092646	-240468.082241631288	0.054565867768	-0.117019067502	-0.056860840390
24351847.287153784186	-1539932.091745151673	-424266.858884942892	-240468.082242530334	0.054565867768	-0.117019067501	-0.056860840390
24351847.287185408175	-1539932.091743426165	-424266.858888643386	-240468.082244328427	0.054565867768	-0.117019067501	-0.056860840389
24351847.287248652428	-1539932.091739975149	-424266.858896044316	-240468.082247924613	0.054565867767	-0.117019067500	-0.056860840388
24351847.287375144660	-1539932.091733073117	-424266.858910846175	-240468.082255117013	0.054565867767	-0.117019067497	-0.056860840385
24351847.287628125399	-1539932.091719268821	-424266.858940449893	-240468.082269501785	0.054565867765	-0.117019067492	-0.056860840381
24351847.288134090602	-1539932.091691660462	-424266.858999657386	-240468.082298271358	0.054565867763	-0.117019067481	-0.056860840371
24351847.289146021008	-1539932.091636443743	-424266.859118072374	-240468.082355810475	0.054565867758	-0.117019067460	-0.056860840353
24351847.291169878095	-1539932.091526010307	-424266.859354902292	-240468.082470888738	0.054565867748	-0.117019067418	-0.056860840315
24351847.295217592269	-1539932.091305143200	-424266.859828562185	-240468.082701045234	0.054565867727	-0.117019067334	-0.056860840240
24351847.303313024342	-1539932.090863408986	-424266.860775881971	-240468.083161358227	0.054565867686	-0.117019067165	-0.056860840090
24351847.319503884763	-1539932.089979940560	-424266.862670521485	-240468.084081984212	0.054565867605	-0.117019066828	-0.056860839790
24351847.351885609329	-1539932.088213003706	-424266.866459800513	-240468.085923236184	0.054565867441	-0.117019066153	-0.056860839189
24351847.416649054736	-1539932.084679129999	-424266.874038358510	-240468.089605740068	0.054565867114	-0.117019064804	-0.056860837988
24351847.546175949275	-1539932.077611382818	-424266.889195474214	-240468.096970747574	0.054565866460	-0.117019062106	-0.056860835585
24351847.805229734629	-1539932.063475888688	-424266.919509704574	-240468.111700761685	0.054565865151	-0.117019056711	-0.056860830781
24351848.323337305337	-1539932.035204901360	-424266.980138161103	-240468.141160786152	0.054565862535	-0.117019045919	-0.056860821171
24351849.359552450478	-1539931.978662930895	-424267.101395057398	-240468.200080820185	0.054565857302	-0.117019024337	-0.056860801952
24351851.431982737035	-1539931.865579006495	-424267.343908782932	-240468.317920828471	0.054565846835	-0.117018981172	-0.056860763513
24351855.576843310148	-1539931.639411222655	-424267.828935965546	-240468.553600606101	0.054565825902	-0.117018894843	-0.056860686637
24351863.866564460099	-1539931.187075915281	-424268.798989257368	-240469.024959205417	0.054565784033	-0.117018722188	-0.056860532886
24351880.446006760001	-1539930.282406341517	-424270.739091547381	-240469.967672580417	0.054565700288	-0.117018376895	-0.056860225389
24351913.604891356081	-1539928.473071360029	-424274.619278953993	-240471.853084036324	0.054565532766	-0.117017686373	-0.056859610417
24351979.922660551965	-1539924.854418064933	-424282.379585083225	-240475.623845775175	0.054565197596	-0.117016305580	-0.056858380559
24352112.558198943734	-1539917.617178185610	-424297.899922684184	-240483.165124587715	0.054564526755	-0.117013545003	-0.056855921189
24352377.829275727272	-1539903.142965580570	-424328.939499881177	-240498.246703766112	0.054563183069	-0.117008027891	-0.056851003833
24352908.371429294348	-1539874.195611464558	-424391.014267258462	-240528.405950049229	0.054560487687	-0.116997009836	-0.056841174656
24353969.455736428499	-1539816.305207414320	-424515.146294000733	-240588.708808039926	0.054555064953	-0.116975038462	-0.056821538480
24356091.624350693077	-1539700.541773931589	-424763.340636351262	-240709.252095713018	0.054544092161	-0.116931355137	-0.056782355074
24358213.792964957654	-1539584.801805797033	-425011.442643121467	-240829.712355825788	0.054532950668	-0.116888018622	-0.056743290727
24360335.961579222232	-1539469.085659662029	-425259.453051459626	-240950.089841624576	0.054521641757	-0.116845030009	-0.056704345989
24364580.298807751387	-1539237.726246337406	-425755.202033014386	-241190.597509124229	0.054498526856	-0.116760100847	-0.056626817551
24368824.636036280543	-1539006.466332235839	-426250.593524431984	-241430.777147609129	0.054474757881	-0.116676576345	-0.056549774174
24373068.973264809698	-1538775.308671120089	-426745.633505927573	-241670.630825200642	0.054450345378	-0.116594465152	-0.056473220267
24381557.647721868008	-1538313.310897878604	-427734.683043186262	-242149.368663726695	0.054399632601	-0.116434517081	-0.056321598481
24390046.322178926319	-1537851.754046783317	-428722.399215756974	-242626.827943433716	0.054346475416	-0.116280324954	-0.056171987366
24398534.996635984629	-1537390.658491187496	-429708.831171107828	-243103.025881191308	0.054290962770	-0.116131956313	-0.056024421995
24407023.671093042940	-1536930.043840508675	-430694.028626508545	-243577.979991034372	0.054233185706	-0.115989477862	-0.055878937309
24424001.020007159561	-1536010.331762132468	-432660.921710138267	-244524.228261701355	0.054111213145	-0.115722453722	-0.055594348975
24457955.717835396528	-1534177.452269484056	-436582.142868659284	-246402.602162543830	0.053844340559	-0.115261912718	-0.055051657807
24491910.415663633496	-1532354.078477875097	-440489.434395281889	-248263.173135522462	0.053552458009	-0.114902582012	-0.054546071093
24559819.811320107430	-1528738.509942512959	-448276.332251801214	-251936.156547695806	0.052922984250	-0.114501095798	-0.053654335820
24627729.206976581365	-1525166.290327390656	-456050.823686150718	-255554.325828329718	0.052287205812	-0.114539782647	-0.052933835127
24695638.602633055300	-1521635.411857924191	-463843.243180362042	-259129.713598452072	0.051717983196	-0.115029664699	-0.052395777773
24831457.393945999444	-1514663.213204620872	-479603.877348024806	-266203.018880311982	0.051098028301	-0.117335475697	-0.051885883598
24967276.185258943588	-1507698.289061661344	-495787.265651192633	-273256.968516406079	0.051700330930	-0.121194281808	-0.052094944685
25103094.976571887732	-1500536.898491314379	-512573.095788224775	-280380.285533909104	0.054051103951	-0.126118012583	-0.052877529405
25238913.767884831876	-1492920.340660966933	-530061.450984889176	-287635.060236464022	0.058428865382	-0.131435306955	-0.053991486158
25374732.559197776020	-1484572.826404073974	-548257.465128984419	-295046.992365738726	0.064800189183	-0.136429416442	-0.055146485749
25510551.350510720164	-1475243.075120314490	-567075.854850893258	-302603.156772807357	0.072834578060	-0.140478620082	-0.056061216632
25646370.141823664308	-1464739.253865939565	-586355.386751423357	-310254.424084158440	0.081979656998	-0.143169994734	-0.056516583216
25782188.933136608452	-1452954.836669039680	-605899.151664783596	-317929.234251453192	0.091565094089	-0.144375706988	-0.056398579092
25918007.724449552596	-1439876.193795447703	-625513.623822366935	-325548.999301099102	0.100937576874	-0.144256070804	-0.055715135675
26053826.515762496740	-1425568.881025163922	-645040.623059703154	-333042.684204190271	0.109591336769	-0.143170861827	-0.054570809307
26189645.307075440884	-1410152.180081085302	-664378.914836303913	-340357.904637595639	0.117247351797	-0.141553458536	-0.053117150292
26325464.098388385028	-1393768.718884068308	-683486.795715540764	-347464.542954073986	0.123842902513	-0.139818227913	-0.051513576706
26461282.889701329172	-1376557.465552843641	-702370.823200716870	-354351.372252616799	0.129463025335	-0.138312429824	-0.049903696308
26597101.681014273316	-1358640.101751321228	-721082.016503981897	-361026.136084974511	0.134269909375	-0.137324634802	-0.048414863695
26617075.397394102067	-1355951.716918466613	-723824.013056783122	-361991.139657884196	0.134920138288	-0.137238680613	-0.048213373601
26617075.397394102067	-1355951.716918465449	-723824.013056784053	-361991.139657884312	0.132947034043	-0.135418498895	-0.047931783921
26617075.397402007133	-1355951.716917414451	-723824.013057854609	-361991.139658263244	0.132947034043	-0.135418498895	-0.047931783921
26617075.397417817265	-1355951.716915312456	-723824.013059995719	-361991.139659021108	0.132947034044	-0.135418498895	-0.047931783921
26617075.397449441254	-1355951.716911108233	-723824.013064278057	-361991.139660536835	0.132947034045	-0.135418498895	-0.047931783921
26617075.397512685508	-1355951.716902700020	-723824.013072842732	-361991.139663568290	0.132947034047	-0.135418498895	-0.047931783920
26617075.397639177740	-1355951.716885883361	-723824.013089971966	-361991.139669631259	0.132947034051	-0.135418498894	-0.047931783919
26617075.397892158478	-1355951.716852250043	-723824.013124230434	-361991.139681757137	0.132947034059	-0.135418498893	-0.047931783916
26617075.398398123682	-1355951.716784983641	-723824.013192747370	-361991.139706008893	0.132947034076	-0.135418498891	-0.047931783911
26617075.399410054088	-1355951.716650450602	-723824.013329781243	-361991.139754512464	0.132947034108	-0.135418498887	-0.047931783901
26617075.401433911175	-1355951.716381384758	-723824.013603848987	-361991.139851519547	0.132947034173	-0.135418498880	-0.047931783881
26617075.405481625348	-1355951.715843253070	-723824.014151984476	-361991.140045533772	0.132947034304	-0.135418498864	-0.047931783841
26617075.413577057421	-1355951.714766989462	-723824.015248255571	-361991.140433562221	0.132947034565	-0.135418498833	-0.047931783760
26617075.429767917842	-1355951.712614462478	-723824.017440797761	-361991.141209619120	0.132947035087	-0.135418498770	-0.047931783599
26617075.462149642408	-1355951.708309408277	-723824.021825882141	-361991.142761732859	0.132947036131	-0.135418498645	-0.047931783277
26617075.526913087815	-1355951.699699299876	-723824.030596050783	-361991.145865960338	0.132947038218	-0.135418498394	-0.047931782632
26617075.656439982355	-1355951.682479082840	-723824.048136388068	-361991.152074415120	0.132947042394	-0.135418497892	-0.047931781344
26617075.915493767709	-1355951.648038647138	-723824.083217062522	-361991.164491324220	0.132947050744	-0.135418496889	-0.047931778766
26617076.433601338416	-1355951.579157769214	-723824.153378410614	-361991.189325140382	0.132947067446	-0.135418494883	-0.047931773610
26617077.469816483557	-1355951.441395987291	-723824.293701103656	-361991.238992764731	0.132947100848	-0.135418490871	-0.047931763298
26617079.542246770114	-1355951.165872319601	-723824.574346477282	-361991.338327981357	0.132947167654	-0.135418482848	-0.047931742675
26617083.687107343227	-1355950.614824569086	-723825.135637174710	-361991.536998286378	0.132947301264	-0.135418466801	-0.047931701429
26617091.976828493178	-1355949.512727406342	-723826.258218369912	-361991.934338383551	0.132947568483	-0.135418434710	-0.047931618937
26617108.556270793080	-1355947.308526435634	-723828.503379962407	-361992.729016526369	0.132948102915	-0.135418370537	-0.047931453957
26617141.715155389160	-1355942.900097912643	-723832.993699955987	-361994.318364606297	0.132949171752	-0.135418242227	-0.047931124007
26617208.032924585044	-1355934.083134545246	-723841.974327183445	-361997.497027945181	0.132951309324	-0.135417985753	-0.047930464155
26617340.668462976813	-1355916.448782556457	-723859.935530644376	-362003.854223353555	0.132955584056	-0.135417473390	-0.047929144637
26617605.939539760351	-1355881.178377816919	-723895.857733951882	-362016.568089207518	0.132964131871	-0.135416451002	-0.047926506345
26618136.481693327427	-1355810.630767329829	-723967.701329004485	-362041.993721986422	0.132981220915	-0.135414415580	-0.047921232741
26619197.566000461578	-1355669.508358610561	-724111.385296042659	-362092.836599216913	0.133015372708	-0.135410382211	-0.047910697481
26621319.734614726156	-1355387.154920101631	-724398.740523714689	-362194.488859673962	0.133083571510	-0.135402465774	-0.047889674945
26625564.071843255311	-1354822.014591763262	-724973.401646790677	-362397.659882173000	0.133219553149	-0.135387237330	-0.047847823398
26634052.746300313622	-1353690.008291881066	-726122.538613507757	-362803.471804846078	0.133489878179	-0.135359224014	-0.047764907113
26651030.095214430243	-1351419.156769803027	-728420.169469158631	-363613.006941512227	0.134024183219	-0.135313177955	-0.047602323630
26668007.444128546864	-1349139.303236189531	-730717.134209088166	-364419.819936841028	0.134550433566	-0.135280831139	-0.047444266931
26701962.141956783831	-1344553.111559896031	-735310.019501499832	-366025.598869358830	0.135580794246	-0.135259106589	-0.047142673844
26735916.839785020798	-1339932.387433659751	-739903.181910688058	-367621.487419141282	0.136585202749	-0.135297768844	-0.046862020479
26803826.235441494733	-1330590.398585584946	-749098.913698695484	-370786.632304239494	0.138534928680	-0.135570842586	-0.046371189447
26871735.631097968668	-1321117.733311351622	-758322.693233519909	-373921.985321312619	0.140441500852	-0.136128183625	-0.045987134817
26939645.026754442602	-1311515.671497415053	-767594.705985916778	-377035.313284564414	0.142354954466	-0.136994969385	-0.045724881616
27075463.818067386746	-1291909.321656099055	-786371.632822930464	-383231.847302569135	0.146449922874	-0.139726137441	-0.045618039900
27211282.609380330890	-1271695.367444291012	-805611.591251778300	-389455.080851299397	0.151403560080	-0.143788314405	-0.046118020142
27347101.400693275034	-1250711.686302163638	-825481.952051256085	-395786.546804650861	0.157871095649	-0.148938421421	-0.047192104443
27482920.192006219178	-1228713.291160857072	-846094.053280458204	-402293.519703745900	0.166394507860	-0.154612836627	-0.048668209917
27618738.983319163322	-1205403.602122465381	-867466.268541019526	-409011.219402538205	0.177192366979	-0.160025167226	-0.050253996613
27754557.774632107466	-1180486.244082314894	-889511.765542810201	-415932.938540064031	0.190071601816	-0.164383399503	-0.051615386561
27890376.565945051610	-1153705.482028151862	-912044.032948821667	-423008.344800603460	0.204526194419	-0.167090537904	-0.052466085398
28026195.357257995754	-1124890.066940937657	-934812.232202433748	-430153.378736018320	0.219894714630	-0.167818291361	-0.052611983621
28162014.148570939898	-1093962.553340688348	-957538.089711397421	-437264.144287227886	0.235502871630	-0.166509587536	-0.051966987220
28297832.939883884043	-1060934.188159462996	-979957.056938392343	-444234.136640541488	0.250751250589	-0.163343571270	-0.050550210334
28433651.731196828187	-1025887.147356985603	-1001839.985122035258	-450965.270730427234	0.265169873535	-0.158669652655	-0.048467013032
28569470.522509772331	-988956.383337659761	-1023008.954280685866	-457376.447588255338	0.278446306830	-0.152910349775	-0.045869407577
28705289.313822716475	-950308.500872104312	-1043345.054909965373	-463408.760968461691	0.290441616948	-0.146474392882	-0.042916929069
28841108.105135660619	-910118.436636688886	-1062781.429091638187	-469024.465085977456	0.301170044237	-0.139711133751	-0.039755855944
28882303.507658131421	-897649.071172445896	-1068494.221904992824	-470642.056384778814	0.304189542649	-0.137639464226	-0.038775620576
28882303.507658131421	-897649.071172444732	-1068494.221904992359	-470642.056384778814	0.296523323440	-0.135965610931	-0.038281673157
28882303.507666036487	-897649.071170100477	-1068494.221906067338	-470642.056385081436	0.296523323441	-0.135965610931	-0.038281673157
28882303.507681846619	-897649.071165412082	-1068494.221908217063	-470642.056385686737	0.296523323442	-0.135965610930	-0.038281673157
28882303.507713470608	-897649.071156035177	-1068494.221912516747	-470642.056386897282	0.296523323444	-0.135965610928	-0.038281673156
28882303.507776714861	-897649.071137281368	-1068494.221921115881	-470642.056389318430	0.296523323449	-0.135965610925	-0.038281673155
28882303.507903207093	-897649.071099773748	-1068494.221938314382	-470642.056394160725	0.296523323458	-0.135965610919	-0.038281673152
28882303.508156187832	-897649.071024758625	-1068494.221972711151	-470642.056403845316	0.296523323476	-0.135965610906	-0.038281673146
28882303.508662153035	-897649.070874728379	-1068494.222041504923	-470642.056423214497	0.296523323512	-0.135965610881	-0.038281673133
28882303.509674083441	-897649.070574667887	-1068494.222179092467	-470642.056461952801	0.296523323585	-0.135965610830	-0.038281673109
28882303.511697940528	-897649.069974546903	-1068494.222454267554	-470642.056539429468	0.296523323731	-0.135965610728	-0.038281673061
28882303.515745654702	-897649.068774304935	-1068494.223004617728	-470642.056694382802	0.296523324023	-0.135965610524	-0.038281672964
28882303.523841086775	-897649.066373820882	-1068494.224105317844	-470642.057004289411	0.296523324606	-0.135965610117	-0.038281672771
28882303.540031947196	-897649.061572852777	-1068494.226306718308	-470642.057624102687	0.296523325772	-0.135965609303	-0.038281672385
28882303.572413671762	-897649.051970916451	-1068494.230709519004	-470642.058863729180	0.296523328105	-0.135965607675	-0.038281671612
28882303.637177117169	-897649.032767043565	-1068494.239515120164	-470642.061342982110	0.296523332771	-0.135965604419	-0.038281670067
28882303.766704011708	-897648.994359296979	-1068494.257126322016	-470642.066301487677	0.296523342103	-0.135965597906	-0.038281666977
28882304.025757797062	-897648.917543800198	-1068494.292348723160	-470642.076218497648	0.296523360767	-0.135965584881	-0.038281660796
28882304.543865367770	-897648.763912792085	-1068494.362793515436	-470642.096052512759	0.296523398094	-0.135965558831	-0.038281648435
28882305.580080512911	-897648.456650717882	-1068494.503683059476	-470642.135720523773	0.296523472749	-0.135965506730	-0.038281623713
28882307.652510799468	-897647.842126337346	-1068494.785461985739	-470642.215056468965	0.296523622057	-0.135965402528	-0.038281574268
28882311.797371372581	-897646.613076647976	-1068495.349019190297	-470642.373728051956	0.296523920674	-0.135965194125	-0.038281475379
28882320.087092522532	-897644.154973556055	-1068496.476131008007	-470642.691069988301	0.296524517904	-0.135964777320	-0.038281277601
28882336.666534822434	-897639.238752519595	-1068498.730344277807	-470643.325748942385	0.296525712353	-0.135963943709	-0.038280882044
28882369.825419418514	-897629.406251037493	-1068503.238729355158	-470644.595087176131	0.296528101201	-0.135962276490	-0.038280090928
28882436.143188614398	-897609.741010444006	-1068512.255333660636	-470647.133684945875	0.296532878700	-0.135958942062	-0.038278508689
28882568.778727006167	-897570.409578800900	-1068530.287878878647	-470652.210565692396	0.296542432917	-0.135952273246	-0.038275344188
28882834.049803789705	-897491.742914175149	-1068566.350315766875	-470662.363067998260	0.296561538217	-0.135938935780	-0.038269015084
28883364.591957356781	-897334.394383442122	-1068638.464575557271	-470682.663035738049	0.296599736291	-0.135912261509	-0.038256356482
28884425.676264490932	-897019.636547049740	-1068782.650640852051	-470723.242822757747	0.296676082371	-0.135858915667	-0.038231037714
28886547.844878755510	-896389.878022263874	-1069070.852967963321	-470804.321795366646	0.296828574552	-0.135752235177	-0.038180394122
28888670.013493020087	-895759.796165813692	-1069358.828917556209	-470885.293285470339	0.296980800650	-0.135645570358	-0.038129742814
28890792.182107284665	-895129.391541657038	-1069646.578523837030	-470966.157277156191	0.297132761338	-0.135538922104	-0.038079084225
28895036.519335813820	-893867.616238907562	-1070221.398852769053	-471127.562706217403	0.297435889190	-0.135325678861	-0.037977746931
28899280.856564342976	-892604.556596981711	-1070795.314266246278	-471288.537973600265	0.297737963538	-0.135112512559	-0.037876385694
28907769.531021401286	-890074.602111743880	-1071940.431743308902	-471609.197660725040	0.298338973667	-0.134686439037	-0.037673605157
28916258.205478459597	-887539.563483538106	-1073081.934046207927	-471928.135758999328	0.298935836026	-0.134260757702	-0.037470770060
28924746.879935517907	-884999.475730963983	-1074219.824740370503	-472245.351921263442	0.299528595569	-0.133835524163	-0.037267907715
28941724.228849634528	-879904.291006474872	-1076484.787914205575	-472874.618205878127	0.300701989272	-0.132986620302	-0.036862209914
